# Reconstructed SD data list, created using the Offline Framework
#
#      SdId         AugerId      GPSSec     GPSNSec   BadPeriod      YYMMDD      HHMMSS         MJD          T4          T5     LDFStat      Energy   EnergyErr       S1000    S1000Err    S1000Sys       Theta    ThetaErr         Phi      PhiErr   ThetaSite     PhiSite       NCand        NAct       NWork       Xcore       Ycore       Zcore    XcoreErr    YcoreErr    ZcoreErr     Easting    Northing          RA         Dec       RAErr      DecErr      GalLat     GalLong   GalLatErr  GalLongErr   PlaneChi2    PlaneNdf        Beta     BetaErr       Gamma    GammaErr     LDFchi2      LDFNdf       RCurv    RCurvErr    RiseTime RiseTimeErr    TResMean  TResSpread
   67355322    220750220500  1331469420   872657000           0      220316      123642  5.9655e+04          22           3         4.5  3.6688e+00  4.6971e-01  1.0227e+01  1.2698e+00  9.6142e-02  5.7716e+01  2.8410e-01  5.6212e+01  4.9918e-01  5.7495e+01  5.6253e+01           7           7  0.0000e+00    -10196.8    -22672.9       -61.3  7.3186e+01  4.3578e+01  0.0000e+00    467123.3   6076518.8  3.2308e+02  1.5220e+01  4.3838e-01  2.8263e-01 -2.5773e+01  6.8030e+01  4.0170e-01  3.4664e-01  1.0820e+00           3 -1.6586e+00  0.0000e+00  1.5325e-03  0.0000e+00  8.6270e+00           4  1.9953e+01  4.3651e+00 -1.0000e+00 -1.0000e+00 -1.0021e-02  4.2375e-01
   67355332    220750224400  1331469459   140251000           0      220316      123721  5.9655e+04          22           3         4.5  5.8848e+00  6.1488e-01  1.2062e+01  1.2223e+00  3.6208e-02  6.2467e+01  1.6454e-01 -4.7028e+00  2.8985e-01  6.2509e+01 -4.7989e+00           9          12  0.0000e+00      3389.4    -16217.1       -40.1  5.4827e+01  4.4762e+01  0.0000e+00    480684.9   6083005.0  3.4897e+00 -1.9088e+01  1.9737e-01  2.4155e-01 -7.8221e+01  7.4018e+01  2.4952e-01  8.6079e-01  1.0969e+01           5 -1.5223e+00  0.0000e+00 -1.3702e-01  0.0000e+00  1.0223e+01           6  1.9662e+01  1.8330e+00  7.5988e+01  1.8760e+00 -4.3656e-03  1.1685e+00
   67355331    220750224401  1331469459   411546000           0      220316      123721  5.9655e+04          22           0         4.5  1.1383e+02  4.3205e+00  1.9681e+02  7.2444e+00  9.5664e+00  6.2163e+01  9.3410e-02  4.5488e+01  9.6601e-02  6.2204e+01  4.5755e+01          24          36  0.0000e+00    -19051.6     24907.0         1.8  2.3701e+01  4.4583e+01  0.0000e+00    458154.3   6124047.5  3.3378e+02  1.4382e+01  8.0448e-02  9.9750e-02 -3.3775e+01  7.5654e+01  8.9666e-02  1.0749e-01  5.9078e+01          20 -1.8500e+00  0.0000e+00 -1.0455e-01  0.0000e+00  5.3322e+01          21  2.7141e+01  9.9681e-01  7.9122e+01  6.2175e-01  1.2932e-01  1.5968e+00
   67355334    220750225100  1331469466   776227000           0      220316      123728  5.9655e+04          18           3         4.5  1.3592e+00  2.3681e-01  5.9988e+00  1.0136e+00  9.4921e-01  4.5320e+01  5.1045e-01 -1.6957e+02  1.7089e+00  4.5564e+01 -1.6930e+02           3           5  0.0000e+00    -24340.9    -17821.7       -55.8  3.5188e+01  1.1688e+02  0.0000e+00    452975.5   6081331.3  2.3944e+02 -3.0817e+01  9.2612e-01  1.0509e+00  1.6960e+01  3.4364e+02  4.9536e-01  1.2768e+00  4.2579e-07           0 -1.9368e+00  0.0000e+00  7.7000e-02  0.0000e+00  2.9704e-02           0  1.0623e+01  0.0000e+00 -1.0000e+00 -1.0000e+00  2.8973e-04  2.9492e-04
   67355335    220750227000  1331469485   464939000           0      220316      123747  5.9655e+04          18           3         4.5  3.1582e-01  7.9606e-02  1.8637e+00  4.5561e-01  2.1143e-01  2.2661e+01  1.4078e+00 -5.0007e+01  7.0171e+00  2.2463e+01 -4.9809e+01           3           3  0.0000e+00     -9351.3     20966.6       -16.8  6.8988e+01  1.2522e+02  0.0000e+00    467858.5   6120133.9  3.1712e+02 -5.0508e+01  3.1763e+00  2.2826e+00 -4.2106e+01  3.4805e+02  2.1867e+00  2.8623e+00  1.0577e-04           0 -2.1900e+00  0.0000e+00  8.3506e-02  0.0000e+00  1.8319e-05           0  6.4367e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -3.4424e-03  5.9251e-03
   67355336    220750227100  1331469486   300563000           0      220316      123748  5.9655e+04          18           3         4.5  8.8311e-01  2.0266e-01  3.3587e+00  7.4754e-01  4.0573e-01  5.1097e+01  8.0853e-01 -1.8402e+01  9.6007e-01  5.1145e+01 -1.8489e+01           3           4  0.0000e+00      1760.8    -11626.2       -25.4  9.3772e+01  9.8973e+01  0.0000e+00    479045.7   6087589.1  3.5771e+02 -3.4316e+01  8.3360e-01  8.5900e-01 -7.5151e+01  3.0725e-01  8.3203e-01  2.8128e+00  2.3640e-06           0 -1.7488e+00  0.0000e+00  1.3620e-01  0.0000e+00  3.9660e-02           0  1.1781e+01  0.0000e+00 -1.0000e+00 -1.0000e+00 -2.5013e-04  1.0418e-03
   67355361    220750249000  1331469705   684484000           0      220316      124127  5.9655e+04          18           0         4.5  3.0977e+00  2.4466e-01  1.6618e+01  1.2729e+00  1.6054e+00  4.9197e+00  8.3289e-01 -9.1739e+01  1.7146e+01  5.0839e+00 -9.0557e+01           3           3  0.0000e+00     11882.0    -18469.9       -64.4  7.6354e+01  4.2603e+01  0.0000e+00    489177.9   6080775.0  2.9516e+02 -4.0334e+01  1.9021e+00  8.6812e-01 -2.6082e+01  3.5895e+02  1.5737e+00  6.8587e-01  2.1100e-07           0 -2.3851e+00  0.0000e+00  2.4451e-02  0.0000e+00  3.3759e-02           0  7.6267e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.7006e-05  3.2414e-04
   67355366    220750251800  1331469733   172163000           0      220316      124155  5.9655e+04          18           3         4.5  1.7150e+00  2.1215e-01  9.5798e+00  1.1493e+00  4.2383e-01  2.5059e+01  1.1199e+00  7.5890e+01  1.3118e+00  2.5084e+01  7.5742e+01           3           4  0.0000e+00      6182.5      1365.1       -20.0  4.1609e+01  6.4512e+01  0.0000e+00    483431.9   6100583.5  3.0144e+02 -1.0787e+01  6.0781e-01  1.0983e+00 -2.1342e+01  3.1467e+01  5.9100e-01  1.1827e+00  1.2829e-05           0 -2.2590e+00  0.0000e+00  3.8424e-02  0.0000e+00  9.9883e-02           0  7.9985e+00  0.0000e+00  3.6848e+02  3.3113e+01  5.8198e-04  2.4303e-03
   67355384    220750265700  1331469872   458124000           0      220316      124414  5.9655e+04          18           0         4.5  1.4671e+00  2.7169e-01  7.3959e+00  1.3283e+00  1.0436e+00  3.8297e+01  1.0681e+00 -7.4940e+01  9.2808e-01  3.8518e+01 -7.5045e+01           3           3  0.0000e+00     -5545.0    -26899.8       -80.0  3.5863e+01  1.7626e+02  0.0000e+00    471782.9   6072306.3  3.2477e+02 -7.0547e+01  1.8046e+00  1.0538e+00 -3.8901e+01  3.2150e+02  5.1457e-01  1.4116e+00  6.1613e-09           0 -2.0854e+00  0.0000e+00  4.9953e-03  0.0000e+00  7.8646e-03           0  9.7987e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.0062e-05  5.4119e-05
   67355394    220750270800  1331469923   185443000           0      220316      124505  5.9655e+04          18           3         4.5  1.0177e+00  1.4611e-01  5.6715e+00  7.8970e-01  3.5481e-01  7.6202e+00  7.4633e-01  5.0921e+01  5.6592e+00  7.5645e+00  5.0543e+01           3           4  0.0000e+00       381.4     -8295.6       -16.1  4.2730e+01  5.6247e+01  0.0000e+00    477658.7   6090914.2  3.0164e+02 -2.9283e+01  7.6184e-01  8.2378e-01 -2.8224e+01  1.2523e+01  6.9629e-01  9.0465e-01  1.5045e-06           0 -2.3278e+00  0.0000e+00  5.8862e-02  0.0000e+00  2.2426e-03           0  6.8224e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  3.2872e-04  7.6823e-04
   67355396    220750272000  1331469935   470370000           0      220316      124517  5.9655e+04          18           3         4.5  1.2158e+00  1.8949e-01  5.9893e+00  9.0535e-01  5.3520e-01  4.0094e+01  6.7708e-01 -1.2476e+02  9.0805e-01  4.0108e+01 -1.2492e+02           3           4  0.0000e+00    -25745.2     15804.9        93.1  4.4850e+01  7.4110e+01  0.0000e+00    451487.9   6114934.0  2.4711e+02 -6.0785e+01  1.2962e+00  6.3261e-01 -8.2912e+00  3.2653e+02  5.4504e-01  7.1699e-01  3.2065e-05           0 -2.0380e+00  0.0000e+00  1.1494e-02  0.0000e+00  7.7418e-02           0  9.3497e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.2200e-03  3.7148e-03
   67355408    220750278501  1331470000   978671000           0      220316      124622  5.9655e+04          18           3         4.5  4.5875e-01  1.0660e-01  2.6274e+00  5.9214e-01  3.1969e-01  2.8918e+01  1.0204e+00  1.6461e+02  5.1179e+00  2.9060e+01  1.6455e+02           3           3  0.0000e+00    -12997.7     12396.0        12.2  5.4822e+01  1.2723e+02  0.0000e+00    464235.8   6111559.4  2.6576e+02 -2.3505e+01  1.0976e+00  2.4804e+00  3.3335e+00  4.3303e+00  1.0432e+00  2.4694e+00  3.3128e-06           0 -2.1458e+00  0.0000e+00  5.4941e-02  0.0000e+00  1.1846e-04           0  7.1075e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  8.7560e-04  7.1163e-04
   67355422    220750286400  1331470079   520940000           0      220316      124741  5.9655e+04          18           3         4.5  7.8717e-01  1.3759e-01  4.4904e+00  7.6120e-01  3.7415e-01  2.5976e+01  8.4364e-01 -1.3290e+02  2.9044e+00  2.5831e+01 -1.3316e+02           3           4  0.0000e+00      1227.7     20853.9       -43.4  6.4025e+01  6.2818e+01  0.0000e+00    478431.3   6120047.8  2.6840e+02 -5.1174e+01  1.6660e+00  1.1130e+00 -1.2472e+01  3.4138e+02  1.2416e+00  9.0930e-01  1.3007e-08           0 -2.2076e+00  0.0000e+00  5.3735e-02  0.0000e+00  1.8377e-03           0  7.3465e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -5.4860e-05  4.4600e-05
   67355451    220750305700  1331470272   671277000           0      220316      125054  5.9655e+04           4           3         4.5  1.5678e+00  2.5588e-01  3.8243e+00  6.0533e-01  3.9818e-01  6.1515e+01  5.4942e-01  1.6946e+02  3.9864e-01  6.1357e+01  1.6921e+02           5           5  0.0000e+00     21542.0     19316.1      -108.2  1.9236e+02  6.9720e+01  0.0000e+00    498737.0   6118562.1  2.3702e+02 -8.1916e+00  5.5589e-01  3.4914e-01  3.4541e+01  3.5977e+02  5.3633e-01  4.4933e-01  5.6329e-01           1 -1.4260e+00  0.0000e+00 -1.1110e-01  0.0000e+00  4.2614e+00           2  1.7307e+01  7.2417e+00 -1.0000e+00 -1.0000e+00 -1.1719e-02  3.7504e-01
   67355455    220750308900  1331470304   443366000           0      220316      125126  5.9655e+04          18           0         4.5  1.8801e+00  3.1184e-01  4.6082e+00  7.4128e-01  6.2041e-01  6.1309e+01  6.2964e-01  2.1644e+01  4.6594e-01  6.1362e+01  2.1836e+01           5           5  0.0000e+00     -6115.1     31089.4        46.1  2.7581e+02  5.1874e+01  0.0000e+00    471067.4   6130258.1  3.5229e+02 -5.7378e-01  5.2737e-01  5.3426e-01 -5.6903e+01  8.2882e+01  4.1637e-01  1.1439e+00  2.6356e-02           1 -1.4549e+00  0.0000e+00 -1.0289e-01  0.0000e+00  7.3886e+00           2  2.0117e+01  4.5108e+00 -1.0000e+00 -1.0000e+00  1.2001e-03  8.1234e-02
   67355456    220750310000  1331470315    80061000           0      220316      125137  5.9655e+04          18           3         4.5  1.2196e+00  2.3202e-01  6.1491e+00  1.1346e+00  2.7814e-01  3.8653e+01  1.3389e+00 -1.4873e+02  2.3689e+00  3.8714e+01 -1.4852e+02           3           4  0.0000e+00      5571.2    -22108.3       -66.0  1.1850e+02  3.4245e+01  0.0000e+00    482880.2   6077123.0  2.4784e+02 -4.5812e+01  1.8453e+00  1.5257e+00  1.6594e+00  3.3776e+02  1.8596e+00  7.2411e-01  3.9654e-07           0 -2.0651e+00  0.0000e+00  6.9802e-03  0.0000e+00  5.6811e-01           0  9.2204e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -3.6132e-04  4.9414e-05
   67355459    220750311600  1331470331   603500000           0      220316      125153  5.9655e+04          18           3         4.5  6.8346e-01  1.5237e-01  3.0642e+00  6.6253e-01  3.8347e-01  4.5528e+01  1.7229e+00  1.7948e+02  1.2533e+00  4.5409e+01  1.7929e+02           3           4  0.0000e+00     13474.6     11311.7       -56.1  1.6743e+02  7.9171e+01  0.0000e+00    490694.6   6110542.3  2.4692e+02 -2.3455e+01  2.0037e+00  6.2409e-01  1.7317e+01  3.5401e+02  1.5306e+00  1.2506e+00  4.0924e-07           0 -1.8821e+00  0.0000e+00  8.6601e-02  0.0000e+00  8.5936e-02           0  9.7692e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -2.7132e-04  3.0690e-04
   67355461    220750314500  1331470360   475888000           0      220316      125222  5.9655e+04          18           3         4.5  7.5088e-01  1.1877e-01  4.2385e+00  6.5023e-01  5.3485e-01  2.8858e+01  1.2067e+00 -1.4427e+02  1.0430e+00  2.8745e+01 -1.4436e+02           3           4  0.0000e+00      9029.6      9040.0       -35.0  9.9526e+01  8.1934e+01  0.0000e+00    486258.0   6108260.8  2.6277e+02 -4.7297e+01  1.7238e+00  5.8544e-01 -7.3425e+00  3.4289e+02  8.7836e-01  9.7653e-01  9.5643e-05           0 -2.1752e+00  0.0000e+00  4.5663e-02  0.0000e+00  2.9305e-01           0  7.8031e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  2.5364e-03  6.1966e-03
   67355482    220750329701  1331470512   143835000           0      220316      125454  5.9655e+04          18           3         4.5  6.4780e-01  1.3867e-01  3.7116e+00  7.7056e-01  3.0501e-01  2.6433e+01  1.8176e+00 -5.1508e+00  2.1337e+00  2.6339e+01 -5.1703e+00           3           4  0.0000e+00    -10935.2     -3936.9         2.9  1.3695e+02  3.8546e+01  0.0000e+00    466338.1   6095241.7  3.3054e+02 -3.3359e+01  2.0173e+00  1.1692e+00 -5.3162e+01  1.2656e+01  1.6614e+00  2.0054e+00  3.0875e-05           0 -2.1935e+00  0.0000e+00  5.7063e-02  0.0000e+00  1.9219e-02           0  7.2966e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.1189e-03  3.6823e-03
   67355486    220750331300  1331470528    68018000           0      220316      125510  5.9655e+04          18           2         4.5  7.3495e-01  1.2469e-01  3.9758e+00  6.5417e-01  5.2557e-01  3.4375e+01  1.3895e+00  2.3537e+01  2.3806e+00  3.4541e+01  2.3367e+01           3           4  0.0000e+00     18587.2      3677.3       -61.5  1.2743e+02  5.2231e+01  0.0000e+00    495823.3   6102925.5  3.3163e+02 -1.6963e+01  1.8996e+00  6.6042e-01 -5.0647e+01  3.9124e+01  1.7542e+00  1.2816e+00  3.5116e-06           0 -2.1016e+00  0.0000e+00  2.2183e-02  0.0000e+00  7.8228e-03           0  8.3351e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.7251e-06  1.3251e-03
   67355488    220750332500  1331470540   182569000           0      220316      125522  5.9655e+04          18           3         4.5  4.4766e-01  1.0116e-01  2.5044e+00  5.4885e-01  2.5668e-01  3.2421e+01  1.4526e+00  1.3621e+02  1.5650e+00  3.2531e+01  1.3642e+02           3           3  0.0000e+00    -14847.1      2216.4        13.6  1.0445e+02  1.0789e+02  0.0000e+00    462413.1   6101381.3  2.7536e+02 -1.0595e+01  1.2046e+00  1.1884e+00  1.7360e+00  2.0094e+01  1.4179e+00  8.9688e-01  4.3595e-05           0 -2.0998e+00  0.0000e+00  3.9106e-02  0.0000e+00  6.4754e-03           0  7.5692e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.1283e-03  4.4596e-03
   67355492    220750335100  1331470566   312901000           0      220316      125548  5.9655e+04           4           3         4.5  2.7222e+00  4.4567e-01  4.1407e+00  6.5745e-01  2.3112e-01  6.9360e+01  5.0184e-01  7.5827e+01  3.7803e-01  6.9271e+01  7.5970e+01           6           7  0.0000e+00    -15445.6     -6236.4        -1.9  6.5689e+01  4.6430e+01  0.0000e+00    461836.3   6092932.2  3.1441e+02  3.2461e+01  3.2611e-01  5.4889e-01 -8.5199e+00  7.6292e+01  4.9730e-01  3.6414e-01  8.3776e-01           2 -1.1795e+00  0.0000e+00 -3.5628e-01  0.0000e+00  5.1172e+00           3  2.4524e+01  5.2170e+00 -1.0000e+00 -1.0000e+00  4.6860e-02  4.0631e-01
   67355510    220750350001  1331470715   626815000           0      220316      125817  5.9655e+04          22           3         4.5  3.0544e+00  4.0596e-01  1.3583e+01  1.7508e+00  9.9614e-02  4.3915e+01  5.6846e-01  8.4871e+01  8.7893e-01  4.3889e+01  8.5009e+01           5           5  0.0000e+00     -8963.7     -2150.2         1.6  1.8608e+01  8.9264e+01  0.0000e+00    468303.9   6097032.2  3.0294e+02  8.5147e+00  6.0943e-01  5.7579e-01 -1.3572e+01  5.0081e+01  6.3718e-01  5.5284e-01  7.8425e-01           1 -2.0282e+00  0.0000e+00  4.5258e-02  0.0000e+00  2.6087e+00           2  1.0276e+01  1.7743e+00  2.6426e+02  1.3179e+02  1.1779e-01  4.2275e-01
   67355511    220750350300  1331470718   808398000           0      220316      125820  5.9655e+04          18           3         4.5  6.5198e-01  1.2487e-01  3.3847e+00  6.2868e-01  3.6611e-01  3.7962e+01  1.0209e+00 -8.0546e+01  8.4570e-01  3.8051e+01 -8.0567e+01           3           4  0.0000e+00      -360.8    -10110.9       -18.3  5.7420e+01  1.2821e+02  0.0000e+00    476921.6   6089098.0  3.1853e+02 -7.1994e+01  1.9225e+00  9.7959e-01 -3.6448e+01  3.2112e+02  5.2107e-01  1.2686e+00  1.3963e-05           0 -2.0363e+00  0.0000e+00  1.2460e-02  0.0000e+00  1.2157e-01           0  8.4158e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.6471e-03  1.7081e-03
   67355517    220750353400  1331470749   610550000           0      220316      125851  5.9655e+04          18           3         4.5  9.7998e-01  1.9556e-01  3.1410e+00  6.0791e-01  3.8995e-01  5.5758e+01  1.1566e+00 -5.2119e+01  6.9660e-01  5.5728e+01 -5.2097e+01           3           3  0.0000e+00      4388.5      7685.3       -19.5  1.2645e+02  1.6896e+02  0.0000e+00    481623.2   6106895.2  2.0240e+01 -5.9037e+01  2.1825e+00  6.3915e-01 -5.7684e+01  2.9583e+02  5.7664e-01  2.1628e+00  6.4570e-09           0 -1.6039e+00  0.0000e+00  6.2706e-02  0.0000e+00  5.3966e-01           0  1.4388e+01  0.0000e+00 -1.0000e+00 -1.0000e+00 -2.8058e-05  4.5252e-05
   67355518    220750353500  1331470750   648813000           0      220316      125852  5.9655e+04          22           2         4.5  1.3121e+01  5.8690e-01  5.6130e+01  2.4350e+00  2.1704e+00  4.3166e+01  2.3434e-01 -1.3894e+02  3.3550e-01  4.2918e+01 -1.3912e+02           8           8  0.0000e+00     15120.4     24517.7       -98.4  2.5319e+01  2.1819e+01  0.0000e+00    492306.3   6123744.3  2.4309e+02 -5.1867e+01  3.7955e-01  2.2949e-01 -4.1091e-01  3.3127e+02  2.0916e-01  2.5268e-01  1.3736e+01           4 -2.1460e+00  0.0000e+00  2.4333e-02  0.0000e+00  1.2679e+00           5  1.1572e+01  1.2175e+00  2.3812e+02  1.0894e+02  2.0558e-01  1.3835e+00
   67355542    220750374900  1331470964   231306000           0      220316      130226  5.9655e+04          18           3         4.5  1.6005e+00  1.7851e-01  8.8164e+00  9.5371e-01  6.6926e-01  2.9149e+01  6.9375e-01  4.6967e+01  1.2161e+00  2.9147e+01  4.6977e+01           3           3  0.0000e+00      -409.4       165.7        -4.7  3.1201e+01  5.8363e+01  0.0000e+00    476847.1   6099368.3  3.2037e+02 -1.2314e+01  4.1353e-01  8.1788e-01 -3.8806e+01  3.8933e+01  5.2229e-01  9.5975e-01  2.1488e-06           0 -2.2143e+00  0.0000e+00  2.9469e-02  0.0000e+00  1.3926e-01           0  8.3542e+00  0.0000e+00  2.9013e+02  3.0686e+01 -6.8743e-04  6.0462e-04
   67355545    220750376300  1331470978   833534000           0      220316      130240  5.9655e+04          18           3         4.5  1.2429e+00  1.7663e-01  6.1630e+00  8.4942e-01  6.0988e-01  3.9665e+01  5.4482e-01  8.2422e+01  8.3682e-01  3.9737e+01  8.2877e+01           3           4  0.0000e+00    -25773.3     11374.7        79.5  5.8910e+01  5.8133e+01  0.0000e+00    451470.9   6110506.5  3.0510e+02  4.2558e+00  5.5677e-01  5.2330e-01 -1.7583e+01  4.7401e+01  4.5631e-01  6.4146e-01  4.3811e-06           0 -2.0476e+00  0.0000e+00  9.3888e-03  0.0000e+00  7.5274e-02           0  9.6607e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -7.3675e-04  1.1732e-03
   67355548    220750377200  1331470987   227976000           0      220316      130249  5.9655e+04          18           3         4.5  1.2381e+00  1.7303e-01  6.9223e+00  9.3826e-01  4.8818e-01  1.1855e+01  1.3886e+00 -8.4315e+00  3.3649e+00  1.1934e+01 -8.4451e+00           3           3  0.0000e+00      8827.3      -308.8       -26.1  8.9293e+01  4.5016e+01  0.0000e+00    486079.3   6098917.3  3.1525e+02 -3.6120e+01  1.7196e+00  6.9040e-01 -4.0835e+01  7.3001e+00  1.4110e+00  8.5177e-01  1.0490e-04           0 -2.3242e+00  0.0000e+00  5.4268e-02  0.0000e+00  1.8536e-01           0  7.1270e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -4.3868e-03  4.8565e-03
   67355557    220750382600  1331471041   482012000           0      220316      130343  5.9655e+04          22           2         4.5  1.4713e+00  2.4445e-01  7.9828e+00  1.2864e+00  3.9963e-01  3.1782e+01  9.5918e-01  1.0720e+02  1.7697e+00  3.1793e+01  1.0691e+02           4           4  0.0000e+00     13508.6      5386.1       -44.0  6.1101e+01  1.1934e+02  0.0000e+00    490743.4   6104620.4  2.9196e+02 -4.5258e+00  9.7617e-01  9.1751e-01 -1.0157e+01  3.3032e+01  1.0241e+00  8.7393e-01  1.0592e-02           1 -2.1805e+00  0.0000e+00  2.2528e-02  0.0000e+00  3.1754e+00           1  8.2253e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.2366e-02  5.7677e-02
   67355558    220750383000  1331471045    29743000           0      220316      130347  5.9655e+04          18           3         4.5  8.9904e-01  1.3636e-01  5.1288e+00  7.5446e-01  4.6956e-01  2.4327e+01  1.3953e+00  6.5624e+01  1.5653e+00  2.4605e+01  6.5843e+01           3           4  0.0000e+00      2059.4     32990.9        -9.9  3.8260e+01  1.1148e+02  0.0000e+00    479232.0   6132179.1  3.1087e+02 -1.2386e+01  4.8970e-01  1.4608e+00 -3.0400e+01  3.4147e+01  7.1054e-01  1.5803e+00  1.1343e-04           0 -2.2310e+00  0.0000e+00  5.4883e-02  0.0000e+00  3.6249e-01           0  7.2814e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.9546e-03  7.1404e-03
   67355564    220750386300  1331471078   143672000           0      220316      130420  5.9655e+04          18           3         4.5  1.2588e+00  2.6325e-01  6.5130e+00  1.3210e+00  1.2334e-02  3.6768e+01  1.2138e+00  7.3063e+01  1.5790e+00  3.6980e+01  7.2770e+01           3           4  0.0000e+00     20236.2     18439.5      -100.0  5.8645e+01  1.3499e+02  0.0000e+00    497434.1   6117682.8  3.1122e+02  4.6677e-01  1.1077e+00  1.0676e+00 -2.4776e+01  4.7208e+01  7.6480e-01  1.4702e+00  7.4917e-06           0 -2.0991e+00  0.0000e+00  7.6962e-03  0.0000e+00  1.6677e+00           0  8.7080e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.1899e-03  1.2735e-03
   67355601    220750409700  1331471312   172365000           0      220316      130814  5.9655e+04          18           3         4.5  1.0719e+00  1.5506e-01  6.0846e+00  8.5364e-01  4.2106e-01  2.4151e+01  1.4165e+00  9.0028e+01  4.7390e+00  2.4013e+01  9.0361e+01           3           5  0.0000e+00    -12541.9    -15461.5       -33.3  4.6104e+01  6.4237e+01  0.0000e+00    464761.4   6083720.0  3.0179e+02 -1.1238e+01  1.9764e+00  1.4172e+00 -2.1840e+01  3.1182e+01  1.2772e+00  2.1907e+00  3.4908e-06           0 -2.2415e+00  0.0000e+00  5.1024e-02  0.0000e+00  3.7710e-02           0  7.5524e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -3.5937e-04  1.2457e-03
   67355602    220750410900  1331471324   180233000           0      220316      130826  5.9655e+04          18           3         4.5  7.9639e-01  1.4385e-01  4.2647e+00  7.4711e-01  4.4088e-01  3.5083e+01  5.7690e-01 -7.0605e+01  1.3622e+00  3.5105e+01 -7.0457e+01           3           3  0.0000e+00     22028.3      5170.7       -79.0  6.4746e+01  6.9217e+01  0.0000e+00    499258.4   6104426.6  3.3042e+02 -6.6169e+01  1.4821e+00  7.6631e-01 -4.3039e+01  3.2484e+02  7.5844e-01  8.3290e-01  1.2602e-05           0 -2.0951e+00  0.0000e+00  1.7931e-02  0.0000e+00  8.2646e-03           0  8.3411e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.6754e-03  1.4458e-03
   67355618    220750421000  1331471425   781450000           0      220316      131007  5.9655e+04          22           3         4.5  2.6636e+00  2.9289e-01  1.3085e+01  1.3955e+00  9.3881e-01  3.8812e+01  6.3910e-01 -1.4412e+02  1.1688e+00  3.8679e+01 -1.4432e+02           4           5  0.0000e+00      2238.5     22194.6       -51.0  6.6079e+01  4.0623e+01  0.0000e+00    479438.0   6121390.3  2.5249e+02 -4.8439e+01  9.7376e-01  7.2650e-01 -2.4463e+00  3.3789e+02  8.1938e-01  5.2369e-01  1.0948e+00           1 -2.1131e+00  0.0000e+00  7.9573e-04  0.0000e+00  4.9659e-01           1  9.7381e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -2.7126e-01  5.1656e-01
   67355633    220750434300  1331471558   687792000           0      220316      131220  5.9655e+04          18           3         4.5  1.6551e+00  1.8196e-01  9.1866e+00  9.7950e-01  5.0042e-01  1.2509e+01  8.0826e-01  6.5852e-01  3.1129e+00  1.2545e+01  3.1349e-01           3           4  0.0000e+00      4093.9     -7833.0       -21.8  3.9769e+01  3.5251e+01  0.0000e+00    481367.7   6091385.8  3.1820e+02 -3.4222e+01  9.6949e-01  6.8212e-01 -4.3006e+01  1.0213e+01  7.9291e-01  9.4661e-01  1.2811e-06           0 -2.3355e+00  0.0000e+00  4.6077e-02  0.0000e+00  4.5426e-02           0  7.3016e+00  0.0000e+00  4.7143e+02  3.1151e+01 -5.7797e-06  8.0033e-04
   67355644    220750440000  1331471615   599090000           0      220316      131317  5.9655e+04          18           3         4.5  7.1348e-01  1.3165e-01  3.6890e+00  6.6015e-01  4.2428e-01  3.8053e+01  6.8818e-01  1.4076e+02  1.0579e+00  3.8027e+01  1.4098e+02           3           3  0.0000e+00     -7195.6    -13467.1       -24.1  6.4286e+01  8.2565e+01  0.0000e+00    470099.4   6085726.7  2.7431e+02 -7.9243e+00  6.1586e-01  7.2577e-01  3.9098e+00  2.1963e+01  6.4390e-01  6.9747e-01  7.5795e-06           0 -2.0394e+00  0.0000e+00  1.1499e-02  0.0000e+00  8.1966e-03           0  8.5504e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.0122e-03  1.5009e-03
